tid,attribute,correct_val
5,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
5,Stateavg,CT_SCIP-INF-2
6,ProviderNumber,190146
6,HospitalName,EAST JEFFERSON GENERAL HOSPITAL
6,City,METAIRIE
6,State,LA
6,ZipCode,70006.0
6,CountyName,JEFFERSON
6,PhoneNumber,5044544000.0
6,HospitalType,Acute Care Hospitals
6,HospitalOwner,Government - Hospital District or Authority
6,EmergencyService,Yes
6,Condition,Surgical Infection Prevention
6,MeasureCode,SCIP-INF-3
6,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
6,Stateavg,LA_SCIP-INF-3
7,ProviderNumber,151320
7,HospitalName,JAY COUNTY HOSPITAL
7,City,PORTLAND
7,State,IN
7,ZipCode,47371.0
7,CountyName,JAY
7,PhoneNumber,2607267131.0
7,HospitalType,Critical Access Hospitals
7,HospitalOwner,Government - Local
7,EmergencyService,Yes
7,Condition,Heart Failure
7,MeasureCode,HF-1
7,MeasureName,Heart Failure Patients Given Discharge Instructions
7,Stateavg,IN_HF-1
8,ProviderNumber,271339
8,HospitalName,P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE
8,City,CROW AGENCY
8,State,MT
8,ZipCode,59022.0
8,CountyName,BIG HORN
8,PhoneNumber,4066382626.0
8,HospitalType,Critical Access Hospitals
8,HospitalOwner,Government - Federal
8,EmergencyService,Yes
8,Condition,Surgical Infection Prevention
8,MeasureCode,SCIP-CARD-2
8,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
8,Stateavg,MT_SCIP-CARD-2
9,ProviderNumber,161317
9,HospitalName,MARENGO MEMORIAL HOSPITAL
9,City,MARENGO
9,State,IA
9,ZipCode,52301.0
9,CountyName,IOWA
9,PhoneNumber,3196425543.0
9,HospitalType,Critical Access Hospitals
9,HospitalOwner,Government - Local
9,EmergencyService,Yes
9,Condition,Heart Attack
9,MeasureCode,AMI-5
9,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
9,Stateavg,IA_AMI-5
10,ProviderNumber,161341
10,HospitalName,LUCAS COUNTY HEALTH CENTER
10,City,CHARITON
10,State,IA
10,ZipCode,50049.0
10,CountyName,LUCAS
10,PhoneNumber,6417743000.0
10,HospitalType,Critical Access Hospitals
10,HospitalOwner,Voluntary non-profit - Other
10,EmergencyService,Yes
10,Condition,Heart Failure
10,MeasureCode,HF-3
10,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
10,Stateavg,IA_HF-3
11,ProviderNumber,140058
11,HospitalName,PASSAVANT AREA HOSPITAL
11,City,JACKSONVILLE
11,State,IL
11,ZipCode,62650.0
11,CountyName,MORGAN
11,PhoneNumber,2172459551.0
11,HospitalType,Acute Care Hospitals
11,HospitalOwner,Voluntary non-profit - Private
11,EmergencyService,Yes
11,Condition,Pneumonia
11,MeasureCode,PN-6
11,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
11,Stateavg,IL_PN-6
12,ProviderNumber,210016
12,HospitalName,WASHINGTON ADVENTIST HOSPITAL
12,City,TAKOMA PARK
12,State,MD
12,ZipCode,20912.0
12,CountyName,MONTGOMERY
12,PhoneNumber,3018917600.0
12,HospitalType,Acute Care Hospitals
12,HospitalOwner,Voluntary non-profit - Church
12,EmergencyService,No
12,Condition,Surgical Infection Prevention
12,MeasureCode,SCIP-VTE-2
12,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
12,Stateavg,MD_SCIP-VTE-2
13,ProviderNumber,31309
13,HospitalName,SAGE MEMORIAL HOSPITAL
13,City,GANADO
13,State,AZ
13,ZipCode,86505.0
13,CountyName,APACHE
13,PhoneNumber,9287554500.0
13,HospitalType,Critical Access Hospitals
13,HospitalOwner,Voluntary non-profit - Private
13,EmergencyService,Yes
13,Condition,Heart Attack
13,MeasureCode,AMI-3
13,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
13,Stateavg,AZ_AMI-3
14,ProviderNumber,60011
14,HospitalName,DENVER HEALTH MEDICAL CENTER
14,City,DENVER
14,State,CO
14,ZipCode,80204.0
14,CountyName,DENVER
14,PhoneNumber,3034366000.0
14,HospitalType,Acute Care Hospitals
14,HospitalOwner,Government - Hospital District or Authority
14,EmergencyService,Yes
14,Condition,Surgical Infection Prevention
14,MeasureCode,SCIP-INF-4
14,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
14,Stateavg,CO_SCIP-INF-4
15,ProviderNumber,140049
15,HospitalName,WEST SUBURBAN MEDICAL CENTER
15,City,OAK PARK
15,State,IL
15,ZipCode,60302.0
15,CountyName,COOK
15,PhoneNumber,7083836200.0
15,HospitalType,Acute Care Hospitals
15,HospitalOwner,Voluntary non-profit - Other
15,EmergencyService,Yes
15,Condition,Heart Failure
15,MeasureCode,HF-1
15,MeasureName,Heart Failure Patients Given Discharge Instructions
15,Stateavg,IL_HF-1
16,ProviderNumber,110201
16,HospitalName,COLISEUM NORTHSIDE HOSPITAL
16,City,MACON
16,State,GA
16,ZipCode,31210.0
16,CountyName,BIBB
16,PhoneNumber,4787575990.0
16,HospitalType,Acute Care Hospitals
16,HospitalOwner,Proprietary
16,EmergencyService,Yes
16,Condition,Heart Attack
16,MeasureCode,AMI-4
16,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
16,Stateavg,GA_AMI-4
17,ProviderNumber,220071
17,HospitalName,MASSACHUSETTS GENERAL HOSPITAL
17,City,BOSTON
17,State,MA
17,ZipCode,2114.0
17,CountyName,SUFFOLK
17,PhoneNumber,6177262000.0
17,HospitalType,Acute Care Hospitals
17,HospitalOwner,Voluntary non-profit - Other
17,EmergencyService,Yes
17,Condition,Surgical Infection Prevention
17,MeasureCode,SCIP-INF-6
17,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
17,Stateavg,MA_SCIP-INF-6
18,ProviderNumber,220074
18,HospitalName,SOUTHCOAST HOSPITAL GROUP; INC
18,City,FALL RIVER
18,State,MA
18,ZipCode,2720.0
18,CountyName,PLYMOUTH
18,PhoneNumber,5086793131.0
18,HospitalType,Acute Care Hospitals
18,HospitalOwner,Voluntary non-profit - Private
18,EmergencyService,Yes
18,Condition,Heart Attack
18,MeasureCode,AMI-2
18,MeasureName,Heart Attack Patients Given Aspirin at Discharge
18,Stateavg,MA_AMI-2
19,ProviderNumber,150166
19,HospitalName,PINNACLE HOSPITAL
19,City,CROWN POINT
19,State,IN
19,ZipCode,46307.0
19,CountyName,LAKE
19,PhoneNumber,2197562100.0
19,HospitalType,Acute Care Hospitals
19,HospitalOwner,Proprietary
19,EmergencyService,No
19,Condition,Surgical Infection Prevention
19,MeasureCode,SCIP-INF-3
19,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
19,Stateavg,IN_SCIP-INF-3
20,ProviderNumber,240056
20,HospitalName,RIDGEVIEW MEDICAL CENTER
20,City,WACONIA
20,State,MN
20,ZipCode,55387.0
20,CountyName,CARVER
20,PhoneNumber,9524422191.0
20,HospitalType,Acute Care Hospitals
20,HospitalOwner,Voluntary non-profit - Private
20,EmergencyService,Yes
20,Condition,Heart Attack
20,MeasureCode,AMI-2
20,MeasureName,Heart Attack Patients Given Aspirin at Discharge
20,Stateavg,MN_AMI-2
21,ProviderNumber,180043
21,HospitalName,MEMORIAL HOSPITAL
21,City,MANCHESTER
21,State,KY
21,ZipCode,40962.0
21,CountyName,CLAY
21,PhoneNumber,6065985104.0
21,HospitalType,Acute Care Hospitals
21,HospitalOwner,Voluntary non-profit - Church
21,EmergencyService,Yes
21,Condition,Pneumonia
21,MeasureCode,PN-3B
21,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
21,Stateavg,KY_PN-3B
22,ProviderNumber,241372
22,HospitalName,MADISON HOSPITAL
22,City,MADISON
22,State,MN
22,ZipCode,56256.0
22,CountyName,LAC QUI PARLE
22,PhoneNumber,3205987556.0
22,HospitalType,Critical Access Hospitals
22,HospitalOwner,Voluntary non-profit - Church
22,EmergencyService,Yes
22,Condition,Heart Failure
22,MeasureCode,HF-3
22,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
22,Stateavg,MN_HF-3
23,ProviderNumber,11300
23,HospitalName,WASHINGTON COUNTY HOSPITAL
23,City,CHATOM
23,State,AL
23,ZipCode,36518.0
23,CountyName,WASHINGTON
23,PhoneNumber,2518472223.0
23,HospitalType,Critical Access Hospitals
23,HospitalOwner,Government - Hospital District or Authority
23,EmergencyService,No
23,Condition,Heart Attack
23,MeasureCode,AMI-1
23,MeasureName,Heart Attack Patients Given Aspirin at Arrival
23,Stateavg,AL_AMI-1
24,ProviderNumber,110089
24,HospitalName,COFFEE REGIONAL MEDICAL CENTER
24,City,DOUGLAS
24,State,GA
24,ZipCode,31533.0
24,CountyName,COFFEE
24,PhoneNumber,2293841900.0
24,HospitalType,Acute Care Hospitals
24,HospitalOwner,Government - Hospital District or Authority
24,EmergencyService,Yes
24,Condition,Pneumonia
24,MeasureCode,PN-7
24,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
24,Stateavg,GA_PN-7
25,ProviderNumber,270004
25,HospitalName,BILLINGS CLINIC HOSPITAL
25,City,BILLINGS
25,State,MT
25,ZipCode,59101.0
25,CountyName,YELLOWSTONE
25,PhoneNumber,4066574000.0
25,HospitalType,Acute Care Hospitals
25,HospitalOwner,Voluntary non-profit - Private
25,EmergencyService,Yes
25,Condition,Heart Failure
25,MeasureCode,HF-1
25,MeasureName,Heart Failure Patients Given Discharge Instructions
25,Stateavg,MT_HF-1
26,ProviderNumber,100230
26,HospitalName,MEMORIAL HOSPITAL PEMBROKE
26,City,PEMBROKE PINES
26,State,FL
26,ZipCode,33024.0
26,CountyName,BROWARD
26,PhoneNumber,9549629650.0
26,HospitalType,Acute Care Hospitals
26,HospitalOwner,Government - Hospital District or Authority
26,EmergencyService,Yes
26,Condition,Heart Attack
26,MeasureCode,AMI-8A
26,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
26,Stateavg,FL_AMI-8A
27,ProviderNumber,260183
27,HospitalName,ST FRANCIS MEDICAL CENTER
27,City,CAPE GIRARDEAU
27,State,MO
27,ZipCode,63703.0
27,CountyName,CAPE GIRARDEAU
27,PhoneNumber,5733313000.0
27,HospitalType,Acute Care Hospitals
27,HospitalOwner,Voluntary non-profit - Church
27,EmergencyService,Yes
27,Condition,Pneumonia
27,MeasureCode,PN-5C
27,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
27,Stateavg,MO_PN-5C
28,ProviderNumber,60013
28,HospitalName,MERCY REGIONAL MEDICAL CENTER
28,City,DURANGO
28,State,CO
28,ZipCode,81301.0
28,CountyName,LA PLATA
28,PhoneNumber,9702474311.0
28,HospitalType,Acute Care Hospitals
28,HospitalOwner,Voluntary non-profit - Church
28,EmergencyService,Yes
28,Condition,Pneumonia
28,MeasureCode,PN-7
28,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
28,Stateavg,CO_PN-7
29,ProviderNumber,191326
29,HospitalName,TRI-WARD GENERAL HOSPITAL
29,City,BERNICE
29,State,LA
29,ZipCode,71222.0
29,CountyName,UNION
29,PhoneNumber,3182859066.0
29,HospitalType,Critical Access Hospitals
29,HospitalOwner,Government - Hospital District or Authority
29,EmergencyService,Yes
29,Condition,Heart Attack
29,MeasureCode,AMI-1
29,MeasureName,Heart Attack Patients Given Aspirin at Arrival
29,Stateavg,LA_AMI-1
30,ProviderNumber,241306
30,HospitalName,RENVILLE COUNTY HOSPITAL AND CLINICS
30,City,OLIVIA
30,State,MN
30,ZipCode,56277.0
30,CountyName,RENVILLE
30,PhoneNumber,3205231261.0
30,HospitalType,Critical Access Hospitals
30,HospitalOwner,Government - Hospital District or Authority
30,EmergencyService,No
30,Condition,Heart Attack
30,MeasureCode,AMI-7A
30,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
30,Stateavg,MN_AMI-7A
31,ProviderNumber,171372
31,HospitalName,SCOTT COUNTY HOSPITAL
31,City,SCOTT CITY
31,State,KS
31,ZipCode,67871.0
31,CountyName,SCOTT
31,PhoneNumber,6208725811.0
31,HospitalType,Critical Access Hospitals
31,HospitalOwner,Government - Local
31,EmergencyService,Yes
31,Condition,Pneumonia
31,MeasureCode,PN-4
31,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
31,Stateavg,KS_PN-4
32,ProviderNumber,141347
32,HospitalName,CARLINVILLE AREA HOSPITAL
32,City,CARLINVILLE
32,State,IL
32,ZipCode,62626.0
32,CountyName,MACOUPIN
32,PhoneNumber,2178543141.0
32,HospitalType,Critical Access Hospitals
32,HospitalOwner,Voluntary non-profit - Private
32,EmergencyService,Yes
32,Condition,Heart Failure
32,MeasureCode,HF-2
32,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
32,Stateavg,IL_HF-2
33,ProviderNumber,260017
33,HospitalName,PHELPS COUNTY REGIONAL MEDICAL CENTER
33,City,ROLLA
33,State,MO
33,ZipCode,65401.0
33,CountyName,PHELPS
33,PhoneNumber,5734588899.0
33,HospitalType,Acute Care Hospitals
33,HospitalOwner,Government - Local
33,EmergencyService,Yes
33,Condition,Heart Attack
33,MeasureCode,AMI-2
33,MeasureName,Heart Attack Patients Given Aspirin at Discharge
33,Stateavg,MO_AMI-2
34,ProviderNumber,111330
34,HospitalName,POLK MEDICAL CENTER
34,City,CEDARTOWN
34,State,GA
34,ZipCode,30125.0
34,CountyName,POLK
34,PhoneNumber,7707482500.0
34,HospitalType,Critical Access Hospitals
34,HospitalOwner,Proprietary
34,EmergencyService,Yes
34,Condition,Surgical Infection Prevention
34,MeasureCode,SCIP-INF-3
34,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
34,Stateavg,GA_SCIP-INF-3
35,ProviderNumber,50149
35,HospitalName,CALIFORNIA HOSPITAL MEDICAL CENTER LA
35,City,LOS ANGELES
35,State,CA
35,ZipCode,90015.0
35,CountyName,LOS ANGELES
35,PhoneNumber,2137482411.0
35,HospitalType,Acute Care Hospitals
35,HospitalOwner,Voluntary non-profit - Other
35,EmergencyService,Yes
35,Condition,Pneumonia
35,MeasureCode,PN-5C
35,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
35,Stateavg,CA_PN-5C
36,ProviderNumber,271339
36,HospitalName,P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE
36,City,CROW AGENCY
36,State,MT
36,ZipCode,59022.0
36,CountyName,BIG HORN
36,PhoneNumber,4066382626.0
36,HospitalType,Critical Access Hospitals
36,HospitalOwner,Government - Federal
36,EmergencyService,Yes
36,Condition,Heart Attack
36,MeasureCode,AMI-8A
36,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
36,Stateavg,MT_AMI-8A
37,ProviderNumber,171302
37,HospitalName,OSWEGO COMMUNITY HOSPITAL
37,City,OSWEGO
37,State,KS
37,ZipCode,67356.0
37,CountyName,LABETTE
37,PhoneNumber,6207952921.0
37,HospitalType,Critical Access Hospitals
37,HospitalOwner,Voluntary non-profit - Private
37,EmergencyService,Yes
37,Condition,Pneumonia
37,MeasureCode,PN-7
37,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
37,Stateavg,KS_PN-7
38,ProviderNumber,30061
38,HospitalName,BANNER BOSWELL MEDICAL CENTER
38,City,SUN CITY
38,State,AZ
38,ZipCode,85351.0
38,CountyName,MARICOPA
38,PhoneNumber,6239777211.0
38,HospitalType,Acute Care Hospitals
38,HospitalOwner,Voluntary non-profit - Other
38,EmergencyService,Yes
38,Condition,Heart Attack
38,MeasureCode,AMI-2
38,MeasureName,Heart Attack Patients Given Aspirin at Discharge
38,Stateavg,AZ_AMI-2
39,ProviderNumber,210049
39,HospitalName,UPPER CHESAPEAKE MEDICAL CENTER
39,City,BEL AIR
39,State,MD
39,ZipCode,21014.0
39,CountyName,HARFORD
39,PhoneNumber,4436431000.0
39,HospitalType,Acute Care Hospitals
39,HospitalOwner,Voluntary non-profit - Other
39,EmergencyService,Yes
39,Condition,Heart Failure
39,MeasureCode,HF-4
39,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
39,Stateavg,MD_HF-4
40,ProviderNumber,220082
40,HospitalName,SAINTS  MEDICAL CENTER INC
40,City,LOWELL
40,State,MA
40,ZipCode,1852.0
40,CountyName,MIDDLESEX
40,PhoneNumber,9784581411.0
40,HospitalType,Acute Care Hospitals
40,HospitalOwner,Voluntary non-profit - Church
40,EmergencyService,Yes
40,Condition,Surgical Infection Prevention
40,MeasureCode,SCIP-INF-3
40,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
40,Stateavg,MA_SCIP-INF-3
41,ProviderNumber,201310
41,HospitalName,BRIDGTON HOSPITAL
41,City,BRIDGTON
41,State,ME
41,ZipCode,4009.0
41,CountyName,CUMBERLAND
41,PhoneNumber,2076476000.0
41,HospitalType,Critical Access Hospitals
41,HospitalOwner,Voluntary non-profit - Private
41,EmergencyService,No
41,Condition,Surgical Infection Prevention
41,MeasureCode,SCIP-VTE-1
41,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
41,Stateavg,ME_SCIP-VTE-1
42,ProviderNumber,141301
42,HospitalName,JOHN & MARY KIRBY HOSPITAL
42,City,MONTICELLO
42,State,IL
42,ZipCode,61856.0
42,CountyName,PIATT
42,PhoneNumber,2177622115.0
42,HospitalType,Critical Access Hospitals
42,HospitalOwner,Voluntary non-profit - Private
42,EmergencyService,Yes
42,Condition,Pneumonia
42,MeasureCode,PN-4
42,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
42,Stateavg,IL_PN-4
43,ProviderNumber,161313
43,HospitalName,GENESIS MEDICAL CENTER-DEWITT
43,City,DEWITT
43,State,IA
43,ZipCode,52742.0
43,CountyName,CLINTON
43,PhoneNumber,5636594200.0
43,HospitalType,Critical Access Hospitals
43,HospitalOwner,Voluntary non-profit - Private
43,EmergencyService,Yes
43,Condition,Heart Attack
43,MeasureCode,AMI-4
43,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
43,Stateavg,IA_AMI-4
44,ProviderNumber,201300
44,HospitalName,BLUE HILL MEMORIAL HOSPITAL
44,City,BLUE HILL
44,State,ME
44,ZipCode,4614.0
44,CountyName,HANCOCK
44,PhoneNumber,2073742836.0
44,HospitalType,Critical Access Hospitals
44,HospitalOwner,Government - Local
44,EmergencyService,Yes
44,Condition,Pneumonia
44,MeasureCode,PN-5C
44,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
44,Stateavg,ME_PN-5C
45,ProviderNumber,280003
45,HospitalName,BRYANLGH MEDICAL CENTER
45,City,LINCOLN
45,State,NE
45,ZipCode,68506.0
45,CountyName,LANCASTER
45,PhoneNumber,4024890200.0
45,HospitalType,Acute Care Hospitals
45,HospitalOwner,Voluntary non-profit - Private
45,EmergencyService,Yes
45,Condition,Surgical Infection Prevention
45,MeasureCode,SCIP-VTE-2
45,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
45,Stateavg,NE_SCIP-VTE-2
46,ProviderNumber,60023
46,HospitalName,ST MARY'S HOSPITAL AND MEDICAL CENTER
46,City,GRAND JUNCTION
46,State,CO
46,ZipCode,81502.0
46,CountyName,MESA
46,PhoneNumber,9702442273.0
46,HospitalType,Acute Care Hospitals
46,HospitalOwner,Voluntary non-profit - Church
46,EmergencyService,Yes
46,Condition,Heart Attack
46,MeasureCode,AMI-4
46,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
46,Stateavg,CO_AMI-4
47,ProviderNumber,140288
47,HospitalName,ADVOCATE GOOD SAMARITAN HOSPITAL
47,City,DOWNERS GROVE
47,State,IL
47,ZipCode,60515.0
47,CountyName,DUPAGE
47,PhoneNumber,6302755900.0
47,HospitalType,Acute Care Hospitals
47,HospitalOwner,Voluntary non-profit - Church
47,EmergencyService,Yes
47,Condition,Pneumonia
47,MeasureCode,PN-3B
47,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
47,Stateavg,IL_PN-3B
48,ProviderNumber,190045
48,HospitalName,ST TAMMANY PARISH HOSPITAL
48,City,COVINGTON
48,State,LA
48,ZipCode,70433.0
48,CountyName,SAINT TAMMANY
48,PhoneNumber,9858984000.0
48,HospitalType,Acute Care Hospitals
48,HospitalOwner,Government - Hospital District or Authority
48,EmergencyService,Yes
48,Condition,Heart Attack
48,MeasureCode,AMI-3
48,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
48,Stateavg,LA_AMI-3
49,ProviderNumber,60014
49,HospitalName,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER
49,City,DENVER
49,State,CO
49,ZipCode,80218.0
49,CountyName,DENVER
49,PhoneNumber,3038396100.0
49,HospitalType,Acute Care Hospitals
49,HospitalOwner,Government - State
49,EmergencyService,Yes
49,Condition,Surgical Infection Prevention
49,MeasureCode,SCIP-VTE-1
49,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
49,Stateavg,CO_SCIP-VTE-1
50,ProviderNumber,230097
50,HospitalName,MUNSON MEDICAL CENTER
50,City,TRAVERSE CITY
50,State,MI
50,ZipCode,49684.0
50,CountyName,GRAND TRAVERSE
50,PhoneNumber,2319355000.0
50,HospitalType,Acute Care Hospitals
50,HospitalOwner,Voluntary non-profit - Other
50,EmergencyService,Yes
50,Condition,Surgical Infection Prevention
50,MeasureCode,SCIP-INF-3
50,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
50,Stateavg,MI_SCIP-INF-3
51,ProviderNumber,161368
51,HospitalName,FLOYD VALLEY HOSPITAL
51,City,LE MARS
51,State,IA
51,ZipCode,51031.0
51,CountyName,PLYMOUTH
51,PhoneNumber,7125467871.0
51,HospitalType,Critical Access Hospitals
51,HospitalOwner,Government - Local
51,EmergencyService,Yes
51,Condition,Surgical Infection Prevention
51,MeasureCode,SCIP-INF-3
51,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
51,Stateavg,IA_SCIP-INF-3
52,ProviderNumber,260078
52,HospitalName,OZARKS MEDICAL CENTER
52,City,WEST PLAINS
52,State,MO
52,ZipCode,65775.0
52,CountyName,HOWELL
52,PhoneNumber,4172569111.0
52,HospitalType,Acute Care Hospitals
52,HospitalOwner,Voluntary non-profit - Other
52,EmergencyService,Yes
52,Condition,Heart Failure
52,MeasureCode,HF-3
52,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
52,Stateavg,MO_HF-3
53,ProviderNumber,50397
53,HospitalName,COALINGA REGIONAL MEDICAL CENTER
53,City,COALINGA
53,State,CA
53,ZipCode,93210.0
53,CountyName,FRESNO
53,PhoneNumber,5599356400.0
53,HospitalType,Acute Care Hospitals
53,HospitalOwner,Government - Hospital District or Authority
53,EmergencyService,Yes
53,Condition,Heart Failure
53,MeasureCode,HF-4
53,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
53,Stateavg,CA_HF-4
54,ProviderNumber,60096
54,HospitalName,VAIL VALLEY MEDICAL CENTER
54,City,VAIL
54,State,CO
54,ZipCode,81657.0
54,CountyName,EAGLE
54,PhoneNumber,9704762451.0
54,HospitalType,Acute Care Hospitals
54,HospitalOwner,Voluntary non-profit - Other
54,EmergencyService,Yes
54,Condition,Heart Attack
54,MeasureCode,AMI-2
54,MeasureName,Heart Attack Patients Given Aspirin at Discharge
54,Stateavg,CO_AMI-2
55,ProviderNumber,171328
55,HospitalName,OTTAWA COUNTY HEALTH CENTER
55,City,MINNEAPOLIS
55,State,KS
55,ZipCode,67467.0
55,CountyName,OTTAWA
55,PhoneNumber,7853922122.0
55,HospitalType,Critical Access Hospitals
55,HospitalOwner,Government - Local
55,EmergencyService,Yes
55,Condition,Heart Failure
55,MeasureCode,HF-3
55,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
55,Stateavg,KS_HF-3
56,ProviderNumber,250077
56,HospitalName,WAYNE GENERAL HOSPITAL
56,City,WAYNESBORO
56,State,MS
56,ZipCode,39367.0
