comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors,id
LneaDw26bFuADByLeh7RnEltROTIUCqeYYXmt51DT2g,M.E.S,,hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential,1,1526,hey its m e s here i     m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame  but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself  im just getting started so i really appreciate those who take time to leave constructive criticism i already got     subscribers and      views on my first vid ive been told i have potential,1,"-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1",10
LZQPQhLyRh9EXArr4ZnVcDonSbvSMHKYOT24e_qR6fE,||GuitarZ||,2013-12-23T12:54:38,CHECK OUT MY CHANNEL,1,25,check out my channel,1,"-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",11
z12byh5aau33evli204cits4yxmsht0qjrg0k,Marshmallow Kingdom,2015-05-20T12:39:21.201000,SERIOUSLY HOW DID THEY COME UP WITH THAT BEAT IT IS INSANELY GOOD HOLY FUCK﻿,0,831,seriously how did they come up with that beat it is insanely good holy fuck,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",12
z12xurdj0qznephwg04cftq5rszgxdnq0xw0k,Sylith,2015-05-28T21:50:26.114000,Rihanna and Eminem together are unstoppable.﻿,0,1161,rihanna and eminem together are unstoppable ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1",13
LneaDw26bFutstEGU6gC3skDv8gnI8WnvWwvbuw3TP0,DanteBTV,,Check Out The New Hot Video By Dante B Called Riled Up,1,1232,check out the new hot video by dante b called riled up,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",14
_2viQ_Qnc68Lfu14asBabOAcqL9B7Anp_6zX66rSWP0,42o2 Studios,2013-10-01T19:10:56.808000,Check out my covers please!,1,1833,check out my covers please ,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1",15
z12mfpupfyqairrzh04cf5v5ppeldjha53c,shreyes taral,2015-05-20T16:57:09.940000,"This song is just insane.<br />Do you dance listening to this song?( i do, lol)﻿",0,827,this song is just insane  br   do you dance listening to this song   i do  lol ,0,"-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",16
LneaDw26bFs1RtSwnOjwqXJGQrskf-Ocb9xxtCuif98,AD OSG,,Please check out my New Song (Music Video) AD - Don&#39;t Play,1,1301,please check out my new song  music video  ad   don     t play,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1",17
z12fzrxbvl3xjlmyi04chleb0uexczkjquk0k,FreexGaming,2014-10-18T08:12:26,want to win borderlands the pre-sequel? check my channel :)﻿,1,575,want to win borderlands the pre sequel  check my channel   ,1,"-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",18
_2viQ_Qnc6_hoPuz8gsl9ZFXFZGPESkLzYU9REwL880,Adam Whitney,2013-08-24T03:05:10.278000,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1,1889,hello everyone    i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i dont have any money for advertisements  no chance of getting heard  nothing  i live in such a small town    if this comes off as spam  sorry  im an instrumental songwriter from columbus  mississippi  please go to my channel and check out my original music  it would be highly appreciated if you thumbs up this comment so my music can be heard  thank you  adam whitney ,1,"-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,1",19
z12eyz2r5pyecvutk22ktrfyllf0w3jxc04,Janja Kmetič,2014-12-17T15:37:12.685000,Check out this video on YouTube﻿,1,1064,check out this video on youtube,1,"-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",20
LneaDw26bFuLqTvlvHELy-tdwJHJYoSpv3zRbTj-5SQ,Adela Korman,,  Check out my SEXY VIDEO :*,1,1252,  check out my sexy video   ,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",21
z13xvrgzkoydytjr304ch1no1raxwjahesc0k,Richard Valko,2014-09-07T15:01:49,Follow me watch my videos :) Follow me watch my videos :) Follow me watch  my videos :) Follow me watch my videos :) Follow me watch my videos :)  Follow me watch my videos :) Follow me watch my videos :)﻿,1,413,follow me watch my videos    follow me watch my videos    follow me watch  my videos    follow me watch my videos    follow me watch my videos     follow me watch my videos    follow me watch my videos   ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",22
z13isrygru30wbjmy23refqxdzizyp3xy04,Ala Fatah,2015-05-21T18:00:06.674000,Is that Megan Fox?﻿,0,1491,is that megan fox ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",23
LneaDw26bFvA7_ot-Z3kQHP4GTE3g_Zc2fsfdZ4COpI,Adam B,,adam b beats check out my page 2013,1,1474,adam b beats check out my page     ,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",24
z13vyd3ofqi4vjute22mhjbaqxf2dvjql04,Nice Girl,2014-11-10T18:11:36,*KATY YOU ARE A SHIT GO DIE!!!!!ROAR IS A FLOOOOOOOOOOOOOOOOOOOOP*﻿,0,686, katy you are a shit go die     roar is a floooooooooooooooooooop ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1",25
z120e5uautvcuper304ccf4bjrjugdpbwrc0k,moaz adnan,2015-06-05T20:01:23,who is going to reach the billion first : katy or taylor ?﻿,0,703,who is going to reach the billion first   katy or taylor  ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",26
z13ftvvprmqnijnrr04cgrej5paxhp3ionk0k,CHINMAY JANGID,2015-05-18T14:50:38.070000,5th most viewed video.. i guess﻿,0,859, th most viewed video   i guess,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",27
z12he50arvrkivl5u04cctawgxzkjfsjcc4,Photo Editor,2015-06-05T14:14:48,hi guys please my android photo editor download. thanks https://play.google.com/store/apps/details?id=com.butalabs.photo.editor﻿,1,352,hi guys please my android photo editor download  thanks https   play google com store apps details id com butalabs photo editor,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1",28
LneaDw26bFvEGhYWZTzIRiff9BXME_JsdLXh4hiJEqo,Daniel Ebrey,,sorry for the spam yall I know it’s annoying. But if you can spare a min please check out the new track on my channel i&#39;m a upcoming uk rapper.please come check out my songs u might like em. If not no worries I’m sorry for wastin your time. Even thumbs up to get more noticed will really help. peace yall,1,1570,sorry for the spam yall i know its annoying  but if you can spare a min please check out the new track on my channel i     m a upcoming uk rapper please come check out my songs u might like em  if not no worries im sorry for wastin your time  even thumbs up to get more noticed will really help  peace yall,1,"-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1",29
z13yi50hjzqgitubv04cfhzyby3ystsrh5g,adey lanre,2015-05-25T16:39:15.791000,One of the best song of all the time﻿,0,1630,one of the best song of all the time,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",30
LneaDw26bFvxJlVsbYMPkvV3LnT9JOJjEg5OsTN9pMo,Josh Dummett,,Also check out D.j.j where do i go now and road to recovery,1,1501,also check out d j j where do i go now and road to recovery,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1",31
z12wddhwuqintd14y04cif5i5z3vxjfwd5s,Elsa Ekokobe Rønning,2015-05-22T22:19:43.707000,Lol thats the guy from animal planet and lost. And the girl is megan fox i think hahah ﻿,0,1439,lol thats the guy from animal planet and lost  and the girl is megan fox i think hahah ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1",32
z13it35hwti1uf0ea22ju5dxoyqiubdso,Tierra Carbon,2015-05-24T14:21:54.411000,It was  cool   the best   song ever  ﻿,0,1650,it was  cool   the best   song ever  ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",33
_2viQ_Qnc6-bMSjqyL1NKj57ROicCSJV5SwTrw-RFFA,Katie Mettam,2013-07-13T13:27:39.441000,I love this song because we sing it at Camp all the time!!,0,1949,i love this song because we sing it at camp all the time  ,0,"-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",34
z13oghdjnqzcftxwp04cdv0acx3msl5zbkc0k,ollie123216,2014-10-23T22:20:43,"How do you forget you have a choice, and what the fuck, surviving a plane  crash has a 1/1000 chance of happening.﻿",0,597,how do you forget you have a choice  and what the fuck  surviving a plane  crash has a        chance of happening ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1",35
_2viQ_Qnc6_AXZ4E5CeA3LHE36RAijd3QKgUI-YvjWI,ricky swaggz,2013-07-20T22:09:23.728000,******* Facebook is LAME and so 2004! Check out ------------ swagFriends com Make thousands of cool new friends everyday! Join this new movement!,1,1927,        facebook is lame and so       check out              swagfriends com make thousands of cool new friends everyday  join this new movement ,1,"-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1",36
z13yyrro2wmcshswh04cd3saivu1xdprerk0k,LoL Games,2015-05-27T13:37:19.404000,Yeah! Let&#39;s start the party!﻿,0,727,yeah  let     s start the party ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",37
LneaDw26bFuisc-qZu0BerSXLLjgKlxUD59lcMA8W_E,Stricker Stric,,eminem new song check out my videos,1,1514,eminem new song check out my videos,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",38
z12binsaxx3yiti1322df3pgvmqgurgp104,SmokinBlue,2015-05-19T22:08:37.320000,THIS IS SHIT AND SOOOOO AUTOTUNED﻿,0,1727,this is shit and sooooo autotuned,0,"-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1",39
z13fhbspolbawj5tn22bsbw5ynvlt1kku,Paul Crowder,2015-05-27T00:33:53.183000,"This Will Always Be My Favorite Song<br />But My Favorite Part Is <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=3m40s"">3:40</a>-<a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=4m11s"">4:11</a> In The Video ﻿",0,734,this will always be my favorite song br   but my favorite part is  a href  http   www youtube com watch v kq zr kcpj  amp t  m  s        a   a href  http   www youtube com watch v kq zr kcpj  amp t  m  s        a  in the video ,0,"-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1",40
z12hxjxqlu2bifvq204cgbggameftpswvfw,Paul Lewis,2014-11-07T15:05:25,"""....because I AM a champion...and you're gonna hear me roar!""   Today I AM my own champion  Today I AM a champion for the Creator  Today I AM doing positive in my world Today I AM blessing and healing all around me Today I AM successful and  creating success  ﻿",0,664,     because i am a champion   and you re gonna hear me roar     today i am my own champion  today i am a champion for the creator  today i am doing positive in my world today i am blessing and healing all around me today i am successful and  creating success  ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1",41
z12duvqj2ozihjxzr04cffmhekeyzbkql20,Arrestme11,2014-11-08T06:50:39,How stupid humanity is﻿,0,273,how stupid humanity is,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",42
z13sh3cz1kbqgrai504cf53qsq25ypmi5zs0k,Leonel Hernandez,2014-11-14T12:35:38," Something to dance to, even if your sad JUST dance!!   PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿",0,347, something to dance to  even if your sad just dance     psy   gangnam style    m v  http   youtu be  bzkp q  f ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",43
z13bevebfqauylm4h04cidqh4xuoy5ayrlo0k,big macintosh,2014-10-16T12:21:58,Wow she is sexy XD﻿,0,567,wow she is sexy xd,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",44
z12ruf1qbzv5xxdqq04cgjmiknmhx1mq314,Playboy 808,2015-05-28T17:25:06.652000,Fuck Eminem. Bieber is the best &lt;3﻿,0,1180,fuck eminem  bieber is the best  lt  ,0,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1",45
z133sdliqlyvjldpn04cdxfhltqeen2gtsc0k,Rachael Knapp,,Check out this video on YouTube:﻿,1,1178,check out this video on youtube ,1,"-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",46
_2viQ_Qnc69A12xULkAOn5BEAGFKxQTTP02SSbsMsmc,Vincent T.,2013-09-29T00:44:30.904000,"Echa un vistazo a la remezcla! / Check out the remix!  MILEY CYRUS - WRECKING BALL (THE HOUSE OF EDM REMIX)  MILEY CYRUS - WRECKING BALL (VINCENT T. REMIX)  ...click, enlace, suscríbase! / ...click, link, subscribe!",1,1835,echa un vistazo a la remezcla    check out the remix   miley cyrus   wrecking ball  the house of edm remix   miley cyrus   wrecking ball  vincent t  remix      click  enlace  suscrbase       click  link  subscribe ,1,"-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1",47
z13jzn1hvk35dxxzu04cj5lqmzv2thoquag,Sophie Flores,2015-01-10T18:17:21.145000,Check out this video on YouTube:﻿,1,1044,check out this video on youtube ,1,"-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",48
z13wxrja2ny2jfq0r22ojhwwdpimt5ogu04,Chloe Steiner,2014-09-16T04:11:05,"Katy Perry is part of me Katy Perry is my firework Katy Perry, I love you﻿",0,471,katy perry is part of me katy perry is my firework katy perry  i love you,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1",49
